Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1989","1989","ha","29651","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1990","1990","ha","29096","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1991","1991","ha","30044","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1992","1992","ha","29921","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1993","1993","ha","31000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1994","1994","ha","25044","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1995","1995","ha","23943","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1996","1996","ha","23128","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1997","1997","ha","22838","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1998","1998","ha","23060","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","1999","1999","ha","23203","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2000","2000","ha","23448","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2001","2001","ha","23515","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2002","2002","ha","23244","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2003","2003","ha","23720","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2004","2004","ha","22810","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2005","2005","ha","22281","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2006","2006","ha","21834","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2007","2007","ha","22130","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2008","2008","ha","20755","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2009","2009","ha","20108","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2010","2010","ha","20550","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2011","2011","ha","19407","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2012","2012","ha","16539","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2013","2013","ha","18715","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2014","2014","ha","15975","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2015","2015","ha","17058","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2016","2016","ha","18686","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2017","2017","ha","18618","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2018","2018","ha","18370","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2019","2019","ha","18250","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","17920","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1961","1961","hg/ha","52003","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1962","1962","hg/ha","51984","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1963","1963","hg/ha","56329","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1964","1964","hg/ha","59273","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1965","1965","hg/ha","57522","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1966","1966","hg/ha","58963","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1967","1967","hg/ha","59508","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1968","1968","hg/ha","62831","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1969","1969","hg/ha","63620","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1970","1970","hg/ha","63302","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1971","1971","hg/ha","67714","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1972","1972","hg/ha","68243","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1973","1973","hg/ha","71928","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1974","1974","hg/ha","71125","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1975","1975","hg/ha","74749","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1976","1976","hg/ha","74992","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1977","1977","hg/ha","76493","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1978","1978","hg/ha","79379","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1979","1979","hg/ha","78573","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1980","1980","hg/ha","80127","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1981","1981","hg/ha","81616","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1982","1982","hg/ha","78163","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1983","1983","hg/ha","81670","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1984","1984","hg/ha","83571","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1985","1985","hg/ha","81301","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1986","1986","hg/ha","84665","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1987","1987","hg/ha","84647","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1988","1988","hg/ha","80810","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1989","1989","hg/ha","80631","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1990","1990","hg/ha","80560","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1991","1991","hg/ha","78137","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1992","1992","hg/ha","84729","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1993","1993","hg/ha","81774","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1994","1994","hg/ha","85932","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1995","1995","hg/ha","83804","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1996","1996","hg/ha","86891","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1997","1997","hg/ha","84328","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1998","1998","hg/ha","82914","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01241.90","Other beans, green","1999","1999","hg/ha","83511","E","Estimated value"
